system:index,construction_year,count,latitude,longitude,presence,zone,.geo
+1716933+643696,2023,3,28.91210524229067,77.1173502994984,0.47398439049720764,7374166790099567,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.1173502994984,28.91210524229067]}"
+1716933+643714,2023,2,28.91290624008568,77.11738024334122,0.4932812452316284,7374171085066881,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11738024334122,28.91290624008568]}"
+1716933+643724,2023,5,28.91335090615132,77.11734431072985,0.5703906416893005,7374162495132299,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11734431072985,28.91335090615132]}"
+1716933+643729,2023,1,28.91360243443087,77.11738024334122,0.44664061069488525,7374171085066897,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11738024334122,28.91360243443087]}"
+1716934+643617,2023,14,28.9084467463538,77.11743157564317,0.9150781631469727,7374175380034076,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11743157564317,28.9084467463538]}"
+1716934+643712,2023,6,28.912756520871657,77.11741018718402,0.6009374856948853,7374171085066877,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11741018718402,28.912756520871657]}"
+1716935+643701,2023,2,28.912344793033103,77.11744761698752,0.49281251430511475,7374175380034165,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11744761698752,28.912344793033103]}"
+1716936+643624,2023,14,28.90877398977873,77.11747007486962,0.9426562190055847,7374175380034083,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11747007486962,28.90877398977873]}"
+1716936+643709,2023,1,28.912704119146753,77.11751499063382,0.5686718821525574,7374183969968765,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11751499063382,28.912704119146753]}"
+1716936+643715,2023,1,28.91297361373199,77.11751499063382,0.5230468511581421,7374183969968771,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11751499063382,28.91297361373199]}"
+1716937+643631,2023,1,28.909200689538686,77.11755990639803,0.6097656488418579,7374188264935983,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11755990639803,28.909200689538686]}"
+1716937+643681,2023,13,28.911291000103656,77.11756336145682,0.6783593893051147,7374188264936027,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11756336145682,28.911291000103656]}"
+1716937+643687,2023,3,28.911686028491417,77.11754493447664,0.5699218511581421,7374183969968742,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11754493447664,28.911686028491417]}"
+1716937+643719,2023,2,28.91315327678881,77.11753744851593,0.57945317029953,7374183969968775,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11753744851593,28.91315327678881]}"
+1716937+643724,2023,7,28.913332939845635,77.11754707332256,0.8125781416893005,7374183969968778,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11754707332256,28.913332939845635]}"
+1716937+643731,2023,2,28.913692265959284,77.11753744851593,0.6148437261581421,7374183969968787,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11753744851593,28.913692265959284]}"
+1716938+643632,2023,59,28.90916262533173,77.11786213620125,0.5565625429153442,7374175380034093,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11786213620125,28.90916262533173]}"
+1716938+643716,2023,5,28.912964630579147,77.11762278846791,0.7142187356948853,7374192559903362,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11762278846791,28.912964630579147]}"
+1716939+643546,2023,3,28.90533793381697,77.11764973792644,0.4762499928474426,7374196854870488,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11764973792644,28.90533793381697]}"
+1716939+643673,2023,4,28.91105346481218,77.1176834247496,0.502734363079071,7374196854870616,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.1176834247496,28.91105346481218]}"
+1716939+643697,2023,1,28.91216512997628,77.11764973792644,0.4867187440395355,7374196854870641,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11764973792644,28.91216512997628]}"
+1716939+643728,2023,7,28.91353185251569,77.11759198908675,0.5499999523162842,7374183969968783,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11759198908675,28.91353185251569]}"
+1716939+643734,2023,2,28.9138270132519,77.11762728004435,0.589062511920929,7374192559903382,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11762728004435,28.9138270132519]}"
+1716939+644016,2023,1,28.926493258757986,77.11764973792644,0.3589843809604645,7374196854870960,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11764973792644,28.926493258757986]}"
+1716940+643530,2023,2,28.90466419735388,77.11767219580855,0.027578124776482582,7374196854870474,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11767219580855,28.90466419735388]}"
+1716940+643661,2023,4,28.91050324670066,77.11767219580855,0.3479687571525574,7374196854870603,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11767219580855,28.91050324670066]}"
+1716940+643686,2023,14,28.911545934084014,77.11770427849727,0.7015625238418579,7374205444805217,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11770427849727,28.911545934084014]}"
+1716940+643708,2023,4,28.912659203382546,77.11762728004435,0.5831249952316284,7374188264936060,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11762728004435,28.912659203382546]}"
+1716940+643744,2023,7,28.914205588978778,77.11763048831321,0.6017968654632568,7374192559903388,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11763048831321,28.914205588978778]}"
+1716941+643664,2023,2,28.91066045187538,77.11773956945486,0.5824218988418579,7374205444805199,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11773956945486,28.91066045187538]}"
+1716941+643726,2023,6,28.913407799452642,77.11776951329766,0.6634374856948853,7374205444805260,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11776951329766,28.913407799452642]}"
+1716941+643730,2023,2,28.913624892312974,77.11773956945486,0.6057031154632568,7374205444805265,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11773956945486,28.913624892312974]}"
+1716942+643599,2023,4,28.907740927201992,77.11776202733697,0.5331249833106995,7374205444805134,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11776202733697,28.907740927201992]}"
+1716942+643648,2023,16,28.909913727295454,77.11769746092591,0.7300000190734863,7374205444805181,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11769746092591,28.909913727295454]}"
+1716942+643689,2023,1,28.91180580386263,77.11778448521906,0.5754687786102295,7374209739772521,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11778448521906,28.91180580386263]}"
+1716942+643693,2023,24,28.911839490685786,77.11774705541556,0.5286718606948853,7374214034739813,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11774705541556,28.911839490685786]}"
+1716942+643697,2023,1,28.91216512997628,77.11778448521906,0.24132812023162842,7374209739772529,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11778448521906,28.91216512997628]}"
+1716942+643735,2023,2,28.913849471134004,77.11778448521906,0.6111718416213989,7374209739772566,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11778448521906,28.913849471134004]}"
+1716942+643741,2023,5,28.914105490989975,77.11775753576053,0.5881249904632568,7374205444805275,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11775753576053,28.914105490989975]}"
+1716943+643571,2023,4,28.906494514745276,77.11777325627801,0.6127343773841858,7374205444805106,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11777325627801,28.906494514745276]}"
